s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
133.5955934,89646.1509419,43147.1206374,2.1184890,0.0725196,9.7900464,4.6359598
134.5983738,89645.6287753,43147.9767394,2.1705130,0.0518797,10.2522232,4.8073059
135.6051735,89645.0605289,43148.8078481,2.2057587,0.0350077,10.7104396,4.7622804
136.6108967,89644.4639870,43149.6175498,2.2259362,0.0200627,11.1458058,4.7176766
137.6051153,89643.8582392,43150.4059281,2.2303944,0.0044841,11.5609401,4.6734906
138.5989603,89643.2492117,43151.1913028,2.2243345,-0.0060974,11.9579846,4.6297185
139.6044384,89642.6378817,43151.9895896,2.2169175,-0.0073766,12.3387194,4.5863563
140.6002146,89642.0383308,43152.7846424,2.2090361,-0.0079149,12.7046430,4.5434002
141.5938712,89641.4463275,43153.5826934,2.2007966,-0.0082921,13.0570319,4.5008465
142.5970825,89640.8552906,43154.3933156,2.1925205,-0.0082496,13.3969842,4.4586913
143.5943202,89640.2744619,43155.2039456,2.1843115,-0.0082317,13.7254529,4.4169310
144.5899703,89639.7012212,43156.0180182,2.1760273,-0.0083204,14.0432720,4.3755618
145.5907955,89639.1317996,43156.8410676,2.1674811,-0.0085391,14.3511763,4.3345800
146.5886686,89638.5710915,43157.6665112,2.1587141,-0.0087857,14.6498173,4.2939821
147.5857201,89638.0180972,43158.4961551,2.1496679,-0.0090730,14.9397763,4.2537645
148.5840700,89637.4719203,43159.3318543,2.1402426,-0.0094409,15.2215743,4.2139235
149.5831388,89636.9332566,43160.1732697,2.1304795,-0.0097722,15.4956810,4.1744556
150.5810163,89636.4034657,43161.0188944,2.1204153,-0.0100856,15.7625211,4.1353575
151.5769894,89635.8832068,43161.8681842,2.1100488,-0.0104085,16.0224809,4.0966255
152.5775038,89635.3694480,43162.7267184,2.0994325,-0.0106108,16.2759124,-8.5212624
153.5764893,89634.8656035,43163.5893381,2.0882559,-0.0111880,15.7441756,-10.2702390
154.5713249,89634.3734843,43164.4539285,2.0759834,-0.0123362,15.0784015,-10.2042769
155.5730716,89633.8886678,43165.3305410,2.0627526,-0.0132077,14.3864212,-10.1872006
156.5711554,89633.4172219,43166.2102625,2.0541624,-0.0086066,13.6606792,-11.1626235
157.5607499,89632.9572957,43167.0864846,2.0573111,0.0031818,12.8183547,-10.5659739
158.5629008,89632.4887421,43167.9723537,2.0720842,0.0147414,11.9665549,-8.9325605
159.5741850,89632.0027641,43168.8592139,2.1024130,0.0299904,11.1959977,-6.3655288
160.5786629,89631.4935666,43169.7250625,2.1576083,0.0549492,10.6127969,-3.6655452
161.5809845,89630.9385720,43170.5597059,2.2416637,0.0838608,10.2619376,-0.4890478
162.5737156,89630.3214252,43171.3372950,2.3523295,0.1114760,10.2142156,-0.4890478
163.5957503,89629.6015361,43172.0627705,2.4640229,0.1092854,10.1662697,0.1190962
164.5943607,89628.8235202,43172.6888008,2.5708349,0.1069606,10.1779666,0.3281012
165.5673585,89628.0047505,43173.2144822,2.6724295,0.1044140,10.2101215,0.2626496
166.5666704,89627.1134173,43173.6663111,2.7445267,0.0721468,10.2357891,3.8551655
167.5589643,89626.1983243,43174.0500453,2.7737194,0.0294194,10.6053925,-4.2237180
168.5589062,89625.2652842,43174.4096562,2.7596744,-0.0140458,10.1997538,-7.3671222
169.5492795,89624.3462659,43174.7787695,2.7031628,-0.0570609,9.4506505,-4.4650440
170.5525903,89623.4378489,43175.2046933,2.6037130,-0.0991217,8.9662271,-2.9934367
171.5693841,89622.5646295,43175.7256133,2.4781658,-0.1234736,8.6262430,-2.6039244
172.6062953,89621.7476612,43176.3641644,2.3571024,-0.1167538,8.3192061,-4.1979874
173.6026433,89621.0424974,43177.0680489,2.2238188,-0.1337722,7.7987966,-1.7239539
174.5782383,89620.4497359,43177.8429162,2.0445401,-0.1837634,7.5747350,-0.2664572
175.5738541,89619.9955151,43178.7288814,1.8433603,-0.2020657,7.5395096,-0.2664572
